Time	GateI	GateV	DrainI	Vref
5.4600033E+02	-5.1384500E-07	-7.5000000E-01	4.3155300E-07	-8.3251030E-01
5.4800022E+02	-5.2239700E-07	-7.5000000E-01	4.3693900E-07	-8.3127350E-01
5.5000060E+02	-5.2527300E-07	-7.5000000E-01	4.4314800E-07	-8.3022940E-01
5.5200059E+02	-5.3010700E-07	-7.5000000E-01	4.4744000E-07	-8.2933480E-01
5.5400053E+02	-5.3447400E-07	-7.5000000E-01	4.4902300E-07	-8.2856920E-01
5.5600017E+02	-5.3524800E-07	-7.5000000E-01	4.5439800E-07	-8.2791630E-01
5.5800049E+02	-5.3993500E-07	-7.5000000E-01	4.5495400E-07	-8.2735180E-01
5.6000057E+02	-5.4074800E-07	-7.5000000E-01	4.5647000E-07	-8.2686500E-01
5.6200033E+02	-5.4008000E-07	-7.5000000E-01	4.5924500E-07	-8.2645330E-01
5.6400006E+02	-5.4155800E-07	-7.5000000E-01	4.5947200E-07	-8.2608320E-01
5.6600027E+02	-5.4256100E-07	-7.5000000E-01	4.5987400E-07	-8.2576730E-01
5.6800040E+02	-5.4272800E-07	-7.5000000E-01	4.6073600E-07	-8.2549560E-01
5.7000031E+02	-6.4015700E-08	-7.0000000E-01	-2.6064400E-07	-8.2525720E-01
5.7200004E+02	-2.8478800E-07	-7.0000000E-01	2.0872400E-07	-8.1896720E-01
5.7400003E+02	-3.0537200E-07	-7.0000000E-01	2.2451100E-07	-8.1723920E-01
5.7600081E+02	-3.1385800E-07	-7.0000000E-01	2.3237200E-07	-8.1570980E-01
